LAMMPS data file: diamond lathe fixture (rail + tool + two rotating grippers)

56268 atoms
3 atom types

-119.9000 97.2880 xlo xhi
-169.1030 127.0580 ylo yhi
-64.8650 78.4450 zlo zhi

Masses

1 12.0110  # C (diamond)
2 1.0080  # H (diamond surface termination)
3 63.5460          # Cu (workpiece, added later)

Atoms # full

33133 8 1 0.0 -41.8290 80.7780 -21.5840
33134 8 1 0.0 -40.3570 81.3150 -21.5780
33135 8 1 0.0 -39.6300 80.7570 -20.3020
33136 8 1 0.0 -42.5690 81.3350 -20.3180
33137 8 1 0.0 -41.8400 80.7800 -19.0420
33138 8 1 0.0 -40.3690 81.3180 -19.0380
33139 8 1 0.0 -39.6410 80.7590 -17.7610
33140 8 1 0.0 -42.5770 81.3370 -17.7760
33141 8 1 0.0 -41.8500 80.7810 -16.4990
33142 8 1 0.0 -40.3790 81.3190 -16.4960
33143 8 1 0.0 -39.6510 80.7590 -15.2210
33144 8 1 0.0 -42.5890 81.3380 -15.2330
33145 8 1 0.0 -41.8600 80.7830 -13.9570
33146 8 1 0.0 -40.3890 81.3190 -13.9550
33147 8 1 0.0 -39.6590 80.7590 -12.6800
33148 8 1 0.0 -42.5970 81.3410 -12.6860
33149 8 1 0.0 -41.8510 80.7620 -11.4390
33150 8 1 0.0 -40.3960 81.3180 -11.4120
33151 8 1 0.0 -39.6540 80.7360 -10.1610
33152 8 1 0.0 -37.3810 80.6970 -26.6240
33153 8 1 0.0 -35.9380 81.2740 -26.6200
33154 8 1 0.0 -35.1950 80.6990 -25.3670
33155 8 1 0.0 -38.1360 81.2790 -25.3840
33156 8 1 0.0 -37.4070 80.7270 -24.1040
33157 8 1 0.0 -35.9350 81.2590 -24.1000
33158 8 1 0.0 -35.2080 80.7010 -22.8230
33159 8 1 0.0 -38.1450 81.2890 -22.8390
33160 8 1 0.0 -37.4180 80.7300 -21.5620
33161 8 1 0.0 -35.9460 81.2630 -21.5580
33162 8 1 0.0 -35.2180 80.7030 -20.2820
33163 8 1 0.0 -38.1570 81.2920 -20.2980
33164 8 1 0.0 -37.4300 80.7320 -19.0220
33165 8 1 0.0 -35.9570 81.2650 -19.0170
33166 8 1 0.0 -35.2290 80.7030 -17.7410
33167 8 1 0.0 -38.1680 81.2930 -17.7570
33168 8 1 0.0 -37.4400 80.7320 -16.4810
33169 8 1 0.0 -35.9680 81.2640 -16.4760
33170 8 1 0.0 -35.2400 80.7010 -15.1990
33171 8 1 0.0 -38.1790 81.2920 -15.2160
33172 8 1 0.0 -37.4510 80.7300 -13.9400
33173 8 1 0.0 -35.9790 81.2630 -13.9350
33174 8 1 0.0 -35.2530 80.7010 -12.6570
33175 8 1 0.0 -38.1880 81.2920 -12.6750
33176 8 1 0.0 -37.4620 80.7310 -11.3970
33177 8 1 0.0 -35.9900 81.2650 -11.3920
33178 8 1 0.0 -35.2610 80.7070 -10.1120
33179 8 1 0.0 -38.2010 81.2920 -10.1280
33180 8 1 0.0 -37.4570 80.7120 -8.8760
33181 8 1 0.0 -36.0150 81.2930 -8.8740
33182 8 1 0.0 -33.7410 81.2530 -25.3350
33183 8 1 0.0 -32.9990 80.6730 -24.0840
33184 8 1 0.0 -31.5440 81.2260 -24.0560
33185 8 1 0.0 -30.7980 80.6470 -22.8080
33186 8 1 0.0 -33.7370 81.2330 -22.8180
33187 8 1 0.0 -33.0080 80.6730 -21.5420
33188 8 1 0.0 -31.5360 81.2070 -21.5390
33189 8 1 0.0 -30.8080 80.6500 -20.2620
33190 8 1 0.0 -33.7460 81.2350 -20.2770
33191 8 1 0.0 -33.0190 80.6740 -19.0010
33192 8 1 0.0 -31.5470 81.2090 -18.9970
33193 8 1 0.0 -30.8210 80.6490 -17.7190
33194 8 1 0.0 -33.7570 81.2350 -17.7360
33195 8 1 0.0 -33.0300 80.6730 -16.4590
33196 8 1 0.0 -31.5580 81.2090 -16.4540
33197 8 1 0.0 -30.8300 80.6490 -15.1760
33198 8 1 0.0 -33.7680 81.2350 -15.1940
33199 8 1 0.0 -33.0420 80.6730 -13.9170
33200 8 1 0.0 -31.5700 81.2090 -13.9110
33201 8 1 0.0 -30.8440 80.6530 -12.6290
33202 8 1 0.0 -33.7810 81.2360 -12.6540
33203 8 1 0.0 -33.0560 80.6790 -11.3740
33204 8 1 0.0 -31.6000 81.2400 -11.3950
33205 8 1 0.0 -33.8080 81.2670 -10.1370
33206 8 1 0.0 -29.3410 81.2040 -22.7770
33207 8 1 0.0 -28.6260 80.6100 -21.5240
33208 8 1 0.0 -29.3340 81.1880 -20.2560
33209 8 1 0.0 -28.6390 80.6110 -18.9780
33210 8 1 0.0 -29.3490 81.1890 -17.7140
33211 8 1 0.0 -28.6510 80.6090 -16.4370
33212 8 1 0.0 -29.3560 81.1890 -15.1720
33213 8 1 0.0 -28.6610 80.6110 -13.8910
33214 8 1 0.0 -29.3870 81.2150 -12.6530
33215 8 1 0.0 -44.0530 87.8840 -12.7670
33216 8 1 0.0 -44.7680 87.2890 -14.0120
33217 8 1 0.0 -44.0600 87.8560 -15.2870
33218 8 1 0.0 -44.7550 87.2840 -16.5570
33219 8 1 0.0 -44.0450 87.8530 -17.8290
33220 8 1 0.0 -44.7450 87.2810 -19.0980
33221 8 1 0.0 -44.0390 87.8490 -20.3710
33222 8 1 0.0 -44.7360 87.2750 -21.6430
33223 8 1 0.0 -44.0100 87.8580 -22.8920
33224 8 1 0.0 -39.6530 87.8420 -10.2130
33225 8 1 0.0 -41.8500 87.8660 -11.4900
33226 8 1 0.0 -40.3980 87.2740 -11.4570
33227 8 1 0.0 -39.6570 87.8160 -12.7290
33228 8 1 0.0 -42.5980 87.2970 -12.7310
33229 8 1 0.0 -41.8580 87.8390 -14.0060
33230 8 1 0.0 -40.3890 87.2700 -13.9980
33231 8 1 0.0 -39.6480 87.8130 -15.2690
33232 8 1 0.0 -42.5890 87.2920 -15.2770
33233 8 1 0.0 -41.8480 87.8370 -16.5480
33234 8 1 0.0 -40.3800 87.2680 -16.5390
33235 8 1 0.0 -39.6380 87.8110 -17.8110
33236 8 1 0.0 -42.5770 87.2900 -17.8200
33237 8 1 0.0 -41.8370 87.8340 -19.0920
33238 8 1 0.0 -40.3690 87.2660 -19.0820
33239 8 1 0.0 -39.6270 87.8090 -20.3530
33240 8 1 0.0 -42.5680 87.2860 -20.3620
33241 8 1 0.0 -41.8260 87.8280 -21.6350
33242 8 1 0.0 -40.3570 87.2620 -21.6220
33243 8 1 0.0 -39.6140 87.8030 -22.8930
33244 8 1 0.0 -42.5550 87.2760 -22.9080
33245 8 1 0.0 -41.7970 87.8370 -24.1510
33246 8 1 0.0 -40.3440 87.2520 -24.1630
33247 8 1 0.0 -39.5890 87.8110 -25.4090
33248 8 1 0.0 -37.4550 87.8250 -8.9310
33249 8 1 0.0 -36.0150 87.2220 -8.9200
33250 8 1 0.0 -35.2570 87.7810 -10.1660
33251 8 1 0.0 -38.2020 87.2530 -10.1750
33252 8 1 0.0 -37.4580 87.7930 -11.4470
33253 8 1 0.0 -35.9890 87.2270 -11.4380
33254 8 1 0.0 -35.2480 87.7660 -12.7090
33255 8 1 0.0 -38.1890 87.2450 -12.7180
33256 8 1 0.0 -37.4470 87.7870 -13.9890
33257 8 1 0.0 -35.9790 87.2170 -13.9790
33258 8 1 0.0 -35.2360 87.7580 -15.2500
33259 8 1 0.0 -38.1800 87.2420 -15.2590
33260 8 1 0.0 -37.4370 87.7840 -16.5310
33261 8 1 0.0 -35.9680 87.2140 -16.5210
33262 8 1 0.0 -35.2250 87.7560 -17.7920
33263 8 1 0.0 -38.1690 87.2410 -17.8010
33264 8 1 0.0 -37.4260 87.7830 -19.0720
33265 8 1 0.0 -35.9580 87.2130 -19.0620
33266 8 1 0.0 -35.2150 87.7560 -20.3340
33267 8 1 0.0 -38.1580 87.2390 -20.3430
33268 8 1 0.0 -37.4150 87.7820 -21.6140
33269 8 1 0.0 -35.9470 87.2120 -21.6040
33270 8 1 0.0 -35.2060 87.7570 -22.8740
33271 8 1 0.0 -38.1460 87.2360 -22.8830
33272 8 1 0.0 -37.4050 87.7780 -24.1550
33273 8 1 0.0 -35.9360 87.2110 -24.1450
33274 8 1 0.0 -35.1920 87.7540 -25.4170
33275 8 1 0.0 -38.1380 87.2270 -25.4260
33276 8 1 0.0 -37.3800 87.7870 -26.6730
33277 8 1 0.0 -35.9400 87.1850 -26.6610
33278 8 1 0.0 -33.8050 87.1950 -10.1840
33279 8 1 0.0 -33.0500 87.7530 -11.4290
33280 8 1 0.0 -31.5970 87.1680 -11.4420
33281 8 1 0.0 -30.8390 87.7270 -12.6840
33282 8 1 0.0 -33.7800 87.1990 -12.7000
33283 8 1 0.0 -33.0370 87.7380 -13.9700
33284 8 1 0.0 -31.5680 87.1730 -13.9580
33285 8 1 0.0 -30.8260 87.7140 -15.2300
33286 8 1 0.0 -33.7680 87.1890 -15.2400
33287 8 1 0.0 -33.0250 87.7310 -16.5110
33288 8 1 0.0 -31.5570 87.1640 -16.5010
33289 8 1 0.0 -30.8170 87.7100 -17.7730
33290 8 1 0.0 -33.7570 87.1860 -17.7820
33291 8 1 0.0 -33.0140 87.7300 -19.0530
33292 8 1 0.0 -31.5470 87.1620 -19.0440
33293 8 1 0.0 -30.8040 87.7090 -20.3150
33294 8 1 0.0 -33.7460 87.1860 -20.3240
33295 8 1 0.0 -33.0050 87.7310 -21.5950
33296 8 1 0.0 -31.5360 87.1630 -21.5860
33297 8 1 0.0 -30.7950 87.7080 -22.8610
33298 8 1 0.0 -33.7380 87.1870 -22.8630
33299 8 1 0.0 -32.9960 87.7310 -24.1350
33300 8 1 0.0 -31.5440 87.1410 -24.1010
33301 8 1 0.0 -33.7410 87.1660 -25.3780
33302 8 1 0.0 -29.3840 87.1460 -12.7010
33303 8 1 0.0 -28.6570 87.7290 -13.9490
33304 8 1 0.0 -29.3550 87.1530 -15.2210
33305 8 1 0.0 -28.6480 87.7220 -16.4940
33306 8 1 0.0 -29.3480 87.1490 -17.7630
33307 8 1 0.0 -28.6370 87.7200 -19.0350
33308 8 1 0.0 -29.3340 87.1480 -20.3050
33309 8 1 0.0 -28.6240 87.7160 -21.5800
33310 8 1 0.0 -29.3410 87.1220 -22.8240
33311 8 1 0.0 -44.0080 85.0960 -22.8700
33312 8 1 0.0 -44.7350 85.6970 -21.6310
33313 8 1 0.0 -44.0380 85.1250 -20.3500
33314 8 1 0.0 -44.7440 85.7040 -19.0860
33315 8 1 0.0 -44.0440 85.1280 -17.8090
33316 8 1 0.0 -44.7540 85.7060 -16.5450
33317 8 1 0.0 -44.0580 85.1320 -15.2670
33318 8 1 0.0 -44.7660 85.7110 -13.9990
33319 8 1 0.0 -44.0490 85.1190 -12.7460
33320 8 1 0.0 -39.5870 85.0490 -25.3870
33321 8 1 0.0 -41.7950 85.0740 -24.1280
33322 8 1 0.0 -40.3410 85.6370 -24.1500
33323 8 1 0.0 -39.6140 85.0840 -22.8710
33324 8 1 0.0 -42.5530 85.6600 -22.8940
33325 8 1 0.0 -41.8250 85.1080 -21.6130
33326 8 1 0.0 -40.3550 85.6470 -21.6080
33327 8 1 0.0 -39.6270 85.0880 -20.3310
33328 8 1 0.0 -42.5650 85.6680 -20.3480
33329 8 1 0.0 -41.8360 85.1110 -19.0710
33330 8 1 0.0 -40.3660 85.6510 -19.0680
33331 8 1 0.0 -39.6380 85.0910 -17.7900
33332 8 1 0.0 -42.5740 85.6710 -17.8060
33333 8 1 0.0 -41.8470 85.1130 -16.5280
33334 8 1 0.0 -40.3770 85.6520 -16.5260
33335 8 1 0.0 -39.6480 85.0920 -15.2490
33336 8 1 0.0 -42.5860 85.6740 -15.2640
33337 8 1 0.0 -41.8570 85.1180 -13.9860
33338 8 1 0.0 -40.3860 85.6550 -13.9850
33339 8 1 0.0 -39.6560 85.0950 -12.7090
33340 8 1 0.0 -42.5940 85.6790 -12.7170
33341 8 1 0.0 -41.8470 85.1000 -11.4690
33342 8 1 0.0 -40.3930 85.6580 -11.4430
33343 8 1 0.0 -39.6500 85.0760 -10.1910
33344 8 1 0.0 -37.3780 85.0240 -26.6510
33345 8 1 0.0 -35.9380 85.6070 -26.6490
33346 8 1 0.0 -35.1930 85.0310 -25.3970
33347 8 1 0.0 -38.1350 85.6100 -25.4130
33348 8 1 0.0 -37.4050 85.0570 -24.1330
33349 8 1 0.0 -35.9340 85.5930 -24.1300
33350 8 1 0.0 -35.2070 85.0330 -22.8520
33351 8 1 0.0 -38.1440 85.6210 -22.8690
33352 8 1 0.0 -37.4160 85.0620 -21.5920
33353 8 1 0.0 -35.9450 85.5970 -21.5890
33354 8 1 0.0 -35.2160 85.0360 -20.3120
33355 8 1 0.0 -38.1560 85.6250 -20.3280
33356 8 1 0.0 -37.4270 85.0640 -19.0510
33357 8 1 0.0 -35.9560 85.5980 -19.0480
33358 8 1 0.0 -35.2270 85.0360 -17.7710
33359 8 1 0.0 -38.1670 85.6270 -17.7870
33360 8 1 0.0 -37.4380 85.0650 -16.5100
33361 8 1 0.0 -35.9660 85.5990 -16.5070
33362 8 1 0.0 -35.2370 85.0370 -15.2300
33363 8 1 0.0 -38.1770 85.6270 -15.2460
33364 8 1 0.0 -37.4480 85.0660 -13.9690
33365 8 1 0.0 -35.9770 85.6010 -13.9660
33366 8 1 0.0 -35.2490 85.0410 -12.6880
33367 8 1 0.0 -38.1860 85.6310 -12.7050
33368 8 1 0.0 -37.4580 85.0710 -11.4270
33369 8 1 0.0 -35.9870 85.6070 -11.4240
33370 8 1 0.0 -35.2570 85.0540 -10.1440
33371 8 1 0.0 -38.1980 85.6350 -10.1600
33372 8 1 0.0 -37.4520 85.0570 -8.9070
33373 8 1 0.0 -36.0130 85.6430 -8.9060
33374 8 1 0.0 -33.7410 85.5890 -25.3660
33375 8 1 0.0 -32.9980 85.0070 -24.1140
33376 8 1 0.0 -31.5450 85.5640 -24.0880
33377 8 1 0.0 -30.7980 84.9840 -22.8390
33378 8 1 0.0 -33.7360 85.5680 -22.8490
33379 8 1 0.0 -33.0060 85.0080 -21.5720
33380 8 1 0.0 -31.5350 85.5450 -21.5710
33381 8 1 0.0 -30.8060 84.9880 -20.2930
33382 8 1 0.0 -33.7450 85.5710 -20.3090
33383 8 1 0.0 -33.0160 85.0090 -19.0320
33384 8 1 0.0 -31.5460 85.5480 -19.0290
33385 8 1 0.0 -30.8190 84.9890 -17.7510
33386 8 1 0.0 -33.7550 85.5710 -17.7680
33387 8 1 0.0 -33.0270 85.0100 -16.4900
33388 8 1 0.0 -31.5570 85.5490 -16.4860
33389 8 1 0.0 -30.8270 84.9920 -15.2080
33390 8 1 0.0 -33.7660 85.5730 -15.2260
33391 8 1 0.0 -33.0380 85.0140 -13.9490
33392 8 1 0.0 -31.5680 85.5530 -13.9440
33393 8 1 0.0 -30.8400 85.0000 -12.6620
33394 8 1 0.0 -33.7790 85.5790 -12.6860
33395 8 1 0.0 -33.0510 85.0260 -11.4070
33396 8 1 0.0 -31.5980 85.5890 -11.4290
33397 8 1 0.0 -33.8050 85.6170 -10.1700
33398 8 1 0.0 -29.3420 85.5440 -22.8100
33399 8 1 0.0 -28.6260 84.9510 -21.5560
33400 8 1 0.0 -29.3340 85.5300 -20.2890
33401 8 1 0.0 -28.6380 84.9540 -19.0100
33402 8 1 0.0 -29.3480 85.5320 -17.7470
33403 8 1 0.0 -28.6490 84.9550 -16.4700
33404 8 1 0.0 -29.3550 85.5350 -15.2060
33405 8 1 0.0 -28.6580 84.9620 -13.9250
33406 8 1 0.0 -29.3840 85.5660 -12.6870
33407 8 1 0.0 -44.0620 92.2260 -12.8000
33408 8 1 0.0 -44.7770 91.6330 -14.0460
33409 8 1 0.0 -44.0690 92.1960 -15.3210
33410 8 1 0.0 -44.7640 91.6250 -16.5930
33411 8 1 0.0 -44.0540 92.1910 -17.8650
33412 8 1 0.0 -44.7530 91.6230 -19.1360
33413 8 1 0.0 -44.0470 92.1900 -20.4100
33414 8 1 0.0 -44.7440 91.6200 -21.6830
33415 8 1 0.0 -44.0190 92.2050 -22.9330
33416 8 1 0.0 -39.6590 92.1780 -10.2410
33417 8 1 0.0 -41.8580 92.2030 -11.5200
33418 8 1 0.0 -40.4040 91.6120 -11.4870
33419 8 1 0.0 -39.6620 92.1460 -12.7580
33420 8 1 0.0 -42.6070 91.6370 -12.7630
33421 8 1 0.0 -41.8650 92.1730 -14.0370
33422 8 1 0.0 -40.3960 91.6020 -14.0290
33423 8 1 0.0 -39.6530 92.1360 -15.3010
33424 8 1 0.0 -42.5970 91.6290 -15.3100
33425 8 1 0.0 -41.8550 92.1670 -16.5830
33426 8 1 0.0 -40.3860 91.5960 -16.5730
33427 8 1 0.0 -39.6430 92.1320 -17.8460
33428 8 1 0.0 -42.5850 91.6250 -17.8560
33429 8 1 0.0 -41.8440 92.1650 -19.1290
33430 8 1 0.0 -40.3750 91.5940 -19.1190
33431 8 1 0.0 -39.6310 92.1340 -20.3910
33432 8 1 0.0 -42.5760 91.6240 -20.4010
33433 8 1 0.0 -41.8330 92.1650 -21.6750
33434 8 1 0.0 -40.3630 91.5960 -21.6630
33435 8 1 0.0 -39.6190 92.1370 -22.9350
33436 8 1 0.0 -42.5630 91.6190 -22.9490
33437 8 1 0.0 -41.8040 92.1800 -24.1930
33438 8 1 0.0 -40.3500 91.5920 -24.2060
33439 8 1 0.0 -39.5940 92.1530 -25.4530
33440 8 1 0.0 -37.4590 92.1620 -8.9580
33441 8 1 0.0 -36.0180 91.5620 -8.9490
33442 8 1 0.0 -35.2580 92.1140 -10.1940
33443 8 1 0.0 -38.2060 91.5910 -10.2030
33444 8 1 0.0 -37.4610 92.1250 -11.4760
33445 8 1 0.0 -35.9910 91.5610 -11.4670
33446 8 1 0.0 -35.2480 92.0920 -12.7380
33447 8 1 0.0 -38.1920 91.5770 -12.7480
33448 8 1 0.0 -37.4490 92.1090 -14.0190
33449 8 1 0.0 -35.9800 91.5430 -14.0100
33450 8 1 0.0 -35.2350 92.0760 -15.2820
33451 8 1 0.0 -38.1830 91.5670 -15.2910
33452 8 1 0.0 -37.4380 92.1010 -16.5640
33453 8 1 0.0 -35.9680 91.5340 -16.5540
33454 8 1 0.0 -35.2230 92.0710 -17.8270
33455 8 1 0.0 -38.1720 91.5630 -17.8360
33456 8 1 0.0 -37.4280 92.1000 -19.1090
33457 8 1 0.0 -35.9570 91.5340 -19.1000
33458 8 1 0.0 -35.2130 92.0750 -20.3720
33459 8 1 0.0 -38.1610 91.5650 -20.3820
33460 8 1 0.0 -37.4170 92.1060 -21.6540
33461 8 1 0.0 -35.9480 91.5390 -21.6440
33462 8 1 0.0 -35.2050 92.0850 -22.9170
33463 8 1 0.0 -38.1500 91.5690 -22.9250
33464 8 1 0.0 -37.4080 92.1120 -24.1990
33465 8 1 0.0 -35.9380 91.5470 -24.1880
33466 8 1 0.0 -35.1940 92.0920 -25.4620
33467 8 1 0.0 -38.1420 91.5680 -25.4700
33468 8 1 0.0 -37.3830 92.1310 -26.7170
33469 8 1 0.0 -35.9430 91.5280 -26.7050
33470 8 1 0.0 -33.8060 91.5310 -10.2140
33471 8 1 0.0 -33.0480 92.0830 -11.4580
33472 8 1 0.0 -31.5950 91.5030 -11.4730
33473 8 1 0.0 -30.8340 92.0580 -12.7160
33474 8 1 0.0 -33.7790 91.5290 -12.7300
33475 8 1 0.0 -33.0330 92.0630 -14.0010
33476 8 1 0.0 -31.5650 91.5040 -13.9900
33477 8 1 0.0 -30.8200 92.0410 -15.2630
33478 8 1 0.0 -33.7650 91.5140 -15.2720
33479 8 1 0.0 -33.0210 92.0510 -16.5450
33480 8 1 0.0 -31.5530 91.4930 -16.5350
33481 8 1 0.0 -30.8110 92.0350 -17.8090
33482 8 1 0.0 -33.7530 91.5090 -17.8170
33483 8 1 0.0 -33.0100 92.0510 -19.0910
33484 8 1 0.0 -31.5420 91.4910 -19.0820
33485 8 1 0.0 -30.7990 92.0370 -20.3550
33486 8 1 0.0 -33.7440 91.5120 -20.3630
33487 8 1 0.0 -33.0010 92.0570 -21.6350
33488 8 1 0.0 -31.5330 91.4960 -21.6270
33489 8 1 0.0 -30.7920 92.0410 -22.9030
33490 8 1 0.0 -33.7360 91.5190 -22.9050
33491 8 1 0.0 -32.9950 92.0650 -24.1780
33492 8 1 0.0 -31.5420 91.4780 -24.1430
33493 8 1 0.0 -33.7420 91.5040 -25.4210
33494 8 1 0.0 -29.3800 91.4820 -12.7330
33495 8 1 0.0 -28.6510 92.0600 -13.9810
33496 8 1 0.0 -29.3500 91.4870 -15.2550
33497 8 1 0.0 -28.6410 92.0500 -16.5290
33498 8 1 0.0 -29.3430 91.4810 -17.8000
33499 8 1 0.0 -28.6300 92.0490 -19.0730
33500 8 1 0.0 -29.3290 91.4820 -20.3450
33501 8 1 0.0 -28.6190 92.0500 -21.6210
33502 8 1 0.0 -29.3380 91.4610 -22.8660
33503 8 1 0.0 -44.0130 89.4370 -22.9070
33504 8 1 0.0 -44.7410 90.0400 -21.6700
33505 8 1 0.0 -44.0440 89.4660 -20.3880
33506 8 1 0.0 -44.7510 90.0450 -19.1240
33507 8 1 0.0 -44.0510 89.4680 -17.8450
33508 8 1 0.0 -44.7610 90.0480 -16.5810
33509 8 1 0.0 -44.0650 89.4730 -15.3020
33510 8 1 0.0 -44.7720 90.0540 -14.0350
33511 8 1 0.0 -44.0550 89.4620 -12.7810
33512 8 1 0.0 -39.5910 89.3890 -25.4250
33513 8 1 0.0 -41.7990 89.4150 -24.1660
33514 8 1 0.0 -40.3460 89.9770 -24.1890
33515 8 1 0.0 -39.6180 89.4220 -22.9100
33516 8 1 0.0 -42.5580 90.0010 -22.9330
33517 8 1 0.0 -41.8300 89.4470 -21.6510
33518 8 1 0.0 -40.3600 89.9840 -21.6470
33519 8 1 0.0 -39.6310 89.4230 -20.3690
33520 8 1 0.0 -42.5720 90.0070 -20.3860
33521 8 1 0.0 -41.8420 89.4480 -19.1070
33522 8 1 0.0 -40.3710 89.9840 -19.1050
33523 8 1 0.0 -39.6420 89.4240 -17.8260
33524 8 1 0.0 -42.5810 90.0080 -17.8420
33525 8 1 0.0 -41.8520 89.4510 -16.5630
33526 8 1 0.0 -40.3820 89.9850 -16.5600
33527 8 1 0.0 -39.6520 89.4270 -15.2830
33528 8 1 0.0 -42.5930 90.0130 -15.2980
33529 8 1 0.0 -41.8620 89.4570 -14.0200
33530 8 1 0.0 -40.3910 89.9910 -14.0180
33531 8 1 0.0 -39.6600 89.4340 -12.7420
33532 8 1 0.0 -42.6000 90.0210 -12.7520
33533 8 1 0.0 -41.8520 89.4430 -11.5030
33534 8 1 0.0 -40.3980 89.9990 -11.4760
33535 8 1 0.0 -39.6550 89.4190 -10.2240
33536 8 1 0.0 -37.3820 89.3650 -26.6900
33537 8 1 0.0 -35.9420 89.9500 -26.6910
33538 8 1 0.0 -35.1960 89.3710 -25.4370
33539 8 1 0.0 -38.1390 89.9510 -25.4530
33540 8 1 0.0 -37.4080 89.3960 -24.1730
33541 8 1 0.0 -35.9370 89.9310 -24.1710
33542 8 1 0.0 -35.2080 89.3700 -22.8920
33543 8 1 0.0 -38.1470 89.9570 -22.9090
33544 8 1 0.0 -37.4190 89.3960 -21.6310
33545 8 1 0.0 -35.9470 89.9290 -21.6280
33546 8 1 0.0 -35.2170 89.3680 -20.3500
33547 8 1 0.0 -38.1590 89.9560 -20.3660
33548 8 1 0.0 -37.4290 89.3950 -19.0880
33549 8 1 0.0 -35.9570 89.9270 -19.0850
33550 8 1 0.0 -35.2270 89.3680 -17.8070
33551 8 1 0.0 -38.1700 89.9550 -17.8230
33552 8 1 0.0 -37.4400 89.3960 -16.5440
33553 8 1 0.0 -35.9670 89.9270 -16.5410
33554 8 1 0.0 -35.2380 89.3710 -15.2630
33555 8 1 0.0 -38.1800 89.9580 -15.2790
33556 8 1 0.0 -37.4510 89.4010 -14.0020
33557 8 1 0.0 -35.9790 89.9340 -13.9980
33558 8 1 0.0 -35.2510 89.3790 -12.7210
33559 8 1 0.0 -38.1900 89.9670 -12.7370
33560 8 1 0.0 -37.4610 89.4110 -11.4590
33561 8 1 0.0 -35.9900 89.9460 -11.4560
33562 8 1 0.0 -35.2600 89.3970 -10.1760
33563 8 1 0.0 -38.2020 89.9770 -10.1930
33564 8 1 0.0 -37.4570 89.4030 -8.9410
33565 8 1 0.0 -36.0160 89.9860 -8.9380
33566 8 1 0.0 -33.7440 89.9280 -25.4080
33567 8 1 0.0 -33.0000 89.3460 -24.1550
33568 8 1 0.0 -31.5450 89.9030 -24.1290
33569 8 1 0.0 -30.7980 89.3240 -22.8790
33570 8 1 0.0 -33.7370 89.9040 -22.8890
33571 8 1 0.0 -33.0070 89.3440 -21.6120
33572 8 1 0.0 -31.5350 89.8810 -21.6110
33573 8 1 0.0 -30.8060 89.3260 -20.3320
33574 8 1 0.0 -33.7450 89.9020 -20.3470
33575 8 1 0.0 -33.0160 89.3430 -19.0690
33576 8 1 0.0 -31.5450 89.8820 -19.0670
33577 8 1 0.0 -30.8180 89.3270 -17.7880
33578 8 1 0.0 -33.7550 89.9010 -17.8040
33579 8 1 0.0 -33.0260 89.3440 -16.5250
33580 8 1 0.0 -31.5550 89.8840 -16.5220
33581 8 1 0.0 -30.8260 89.3310 -15.2430
33582 8 1 0.0 -33.7660 89.9050 -15.2600
33583 8 1 0.0 -33.0380 89.3510 -13.9820
33584 8 1 0.0 -31.5670 89.8910 -13.9780
33585 8 1 0.0 -30.8400 89.3430 -12.6960
33586 8 1 0.0 -33.7790 89.9160 -12.7190
33587 8 1 0.0 -33.0520 89.3670 -11.4400
33588 8 1 0.0 -31.5980 89.9290 -11.4610
33589 8 1 0.0 -33.8070 89.9570 -10.2020
33590 8 1 0.0 -29.3420 89.8850 -22.8510
33591 8 1 0.0 -28.6270 89.2940 -21.5950
33592 8 1 0.0 -29.3330 89.8690 -20.3280
33593 8 1 0.0 -28.6380 89.2960 -19.0490
33594 8 1 0.0 -29.3470 89.8710 -17.7850
33595 8 1 0.0 -28.6480 89.2980 -16.5070
33596 8 1 0.0 -29.3540 89.8750 -15.2420
33597 8 1 0.0 -28.6570 89.3070 -13.9600
33598 8 1 0.0 -29.3830 89.9070 -12.7210
33599 8 1 0.0 -44.0630 96.5640 -12.8230
33600 8 1 0.0 -44.7810 95.9730 -14.0720
33601 8 1 0.0 -44.0690 96.5220 -15.3470
33602 8 1 0.0 -44.7680 95.9580 -16.6210
33603 8 1 0.0 -44.0550 96.5120 -17.8940
33604 8 1 0.0 -44.7570 95.9570 -19.1680
33605 8 1 0.0 -44.0470 96.5200 -20.4420
33606 8 1 0.0 -44.7470 95.9670 -21.7190
33607 8 1 0.0 -44.0180 96.5550 -22.9660
33608 8 1 0.0 -39.6520 96.5000 -10.2590
33609 8 1 0.0 -41.8550 96.5280 -11.5400
33610 8 1 0.0 -40.4020 95.9310 -11.5060
33611 8 1 0.0 -39.6540 96.4450 -12.7800
33612 8 1 0.0 -42.6090 95.9640 -12.7840
33613 8 1 0.0 -41.8610 96.4800 -14.0610
33614 8 1 0.0 -40.3920 95.9050 -14.0520
33615 8 1 0.0 -39.6440 96.4190 -15.3260
33616 8 1 0.0 -42.5980 95.9450 -15.3360
33617 8 1 0.0 -41.8500 96.4630 -16.6090
33618 8 1 0.0 -40.3810 95.8890 -16.6000
33619 8 1 0.0 -39.6330 96.4120 -17.8730
33620 8 1 0.0 -42.5860 95.9360 -17.8850
33621 8 1 0.0 -41.8390 96.4640 -19.1580
33622 8 1 0.0 -40.3700 95.8900 -19.1490
33623 8 1 0.0 -39.6220 96.4210 -20.4200
33624 8 1 0.0 -42.5770 95.9430 -20.4340
33625 8 1 0.0 -41.8290 96.4770 -21.7070
33626 8 1 0.0 -40.3590 95.9040 -21.6970
